Elements,Time,Distribution
33200,5690,UNIFORM
33200,2084,CONSTANT
33200,1581200,ASCENDING
33200,1587314,DESCENDING
33200,7172,ASHAPE
33200,7163,VSHAPE
33300,5597,UNIFORM
33300,2089,CONSTANT
33300,1590422,ASCENDING
33300,1592303,DESCENDING
33300,7269,ASHAPE
33300,7367,VSHAPE
33400,5707,UNIFORM
33400,2522,CONSTANT
33400,1603888,ASCENDING
33400,1599482,DESCENDING
33400,7084,ASHAPE
33400,7312,VSHAPE
33500,5778,UNIFORM
33500,2068,CONSTANT
33500,1612120,ASCENDING
33500,1624173,DESCENDING
33500,7086,ASHAPE
33500,7283,VSHAPE
33600,5740,UNIFORM
33600,2109,CONSTANT
33600,1620602,ASCENDING
33600,1619205,DESCENDING
33600,7172,ASHAPE
33600,7261,VSHAPE
33700,6611,UNIFORM
33700,2411,CONSTANT
33700,1654436,ASCENDING
33700,1631942,DESCENDING
33700,7214,ASHAPE
33700,7289,VSHAPE
33800,5833,UNIFORM
33800,2126,CONSTANT
33800,1642834,ASCENDING
33800,1637476,DESCENDING
33800,7647,ASHAPE
33800,7403,VSHAPE
33900,5872,UNIFORM
33900,2083,CONSTANT
33900,1649295,ASCENDING
33900,1648452,DESCENDING
33900,7227,ASHAPE
33900,7650,VSHAPE
34000,6536,UNIFORM
34000,2163,CONSTANT
34000,1661757,ASCENDING
34000,1659708,DESCENDING
34000,7597,ASHAPE
34000,7294,VSHAPE
34100,6761,UNIFORM
34100,2403,CONSTANT
34100,1671562,ASCENDING
34100,1668927,DESCENDING
34100,7444,ASHAPE
34100,7296,VSHAPE
34200,5909,UNIFORM
34200,2110,CONSTANT
34200,1678350,ASCENDING
34200,1683227,DESCENDING
34200,7370,ASHAPE
34200,7384,VSHAPE
34300,6541,UNIFORM
34300,2169,CONSTANT
34300,1802126,ASCENDING
34300,1723002,DESCENDING
34300,7673,ASHAPE
34300,7412,VSHAPE
34400,5967,UNIFORM
34400,2121,CONSTANT
34400,1711143,ASCENDING
34400,1711403,DESCENDING
34400,7540,ASHAPE
34400,7432,VSHAPE
34500,6189,UNIFORM
34500,2182,CONSTANT
34500,1716895,ASCENDING
34500,1707614,DESCENDING
34500,7441,ASHAPE
34500,7485,VSHAPE
34600,6355,UNIFORM
34600,2164,CONSTANT
34600,1724811,ASCENDING
34600,1718784,DESCENDING
34600,7334,ASHAPE
34600,7306,VSHAPE
34700,6224,UNIFORM
34700,2164,CONSTANT
34700,1727430,ASCENDING
34700,1728931,DESCENDING
34700,7255,ASHAPE
34700,7459,VSHAPE
34800,6225,UNIFORM
34800,2204,CONSTANT
34800,1738925,ASCENDING
34800,1737155,DESCENDING
34800,7580,ASHAPE
34800,7688,VSHAPE
34900,6587,UNIFORM
34900,2259,CONSTANT
34900,1777618,ASCENDING
34900,1750372,DESCENDING
34900,7455,ASHAPE
34900,7531,VSHAPE
35000,5980,UNIFORM
35000,2189,CONSTANT
35000,1762171,ASCENDING
35000,1771337,DESCENDING
35000,7756,ASHAPE
35000,7606,VSHAPE
35100,6768,UNIFORM
35100,2192,CONSTANT
35100,1779719,ASCENDING
35100,1774760,DESCENDING
35100,7460,ASHAPE
35100,7580,VSHAPE
35200,6816,UNIFORM
35200,2590,CONSTANT
35200,1790748,ASCENDING
35200,1778345,DESCENDING
35200,7548,ASHAPE
35200,7861,VSHAPE
35300,5999,UNIFORM
35300,2316,CONSTANT
35300,1800274,ASCENDING
35300,1792673,DESCENDING
35300,7535,ASHAPE
35300,7650,VSHAPE
35400,6317,UNIFORM
35400,2204,CONSTANT
35400,1804815,ASCENDING
35400,1806878,DESCENDING
35400,7487,ASHAPE
35400,7610,VSHAPE
35500,6439,UNIFORM
35500,2279,CONSTANT
35500,1827686,ASCENDING
35500,1814023,DESCENDING
35500,7694,ASHAPE
35500,7569,VSHAPE
35600,6146,UNIFORM
35600,2201,CONSTANT
35600,1825231,ASCENDING
35600,1818547,DESCENDING
35600,7543,ASHAPE
35600,7677,VSHAPE
35700,6384,UNIFORM
35700,2304,CONSTANT
35700,1831851,ASCENDING
35700,1828955,DESCENDING
35700,7576,ASHAPE
35700,7686,VSHAPE
35800,6108,UNIFORM
35800,2353,CONSTANT
35800,1842652,ASCENDING
35800,1842527,DESCENDING
35800,7657,ASHAPE
35800,7714,VSHAPE
35900,6903,UNIFORM
35900,2641,CONSTANT
35900,1851414,ASCENDING
35900,1851586,DESCENDING
35900,7595,ASHAPE
35900,7697,VSHAPE
36000,6987,UNIFORM
36000,2536,CONSTANT
36000,1868399,ASCENDING
36000,1861816,DESCENDING
36000,7640,ASHAPE
36000,7715,VSHAPE
36100,6349,UNIFORM
36100,2218,CONSTANT
36100,1885298,ASCENDING
36100,1874968,DESCENDING
36100,7636,ASHAPE
36100,7738,VSHAPE
36200,6778,UNIFORM
36200,2302,CONSTANT
36200,1882901,ASCENDING
36200,1888370,DESCENDING
36200,7794,ASHAPE
36200,7630,VSHAPE
36300,6951,UNIFORM
36300,2499,CONSTANT
36300,1891640,ASCENDING
36300,1891680,DESCENDING
36300,8343,ASHAPE
36300,10457,VSHAPE
36400,6506,UNIFORM
36400,2547,CONSTANT
36400,1914982,ASCENDING
36400,1910474,DESCENDING
36400,7744,ASHAPE
36400,7712,VSHAPE
36500,6738,UNIFORM
36500,2539,CONSTANT
36500,1916074,ASCENDING
36500,1910714,DESCENDING
36500,7693,ASHAPE
36500,7789,VSHAPE
36600,9560,UNIFORM
36600,2249,CONSTANT
36600,1921969,ASCENDING
36600,1921013,DESCENDING
36600,7773,ASHAPE
36600,8058,VSHAPE
36700,6987,UNIFORM
36700,2565,CONSTANT
36700,1936405,ASCENDING
36700,1936358,DESCENDING
36700,7837,ASHAPE
36700,7877,VSHAPE
36800,6327,UNIFORM
36800,2301,CONSTANT
36800,1958604,ASCENDING
36800,1960009,DESCENDING
36800,8956,ASHAPE
36800,8140,VSHAPE
36900,7011,UNIFORM
36900,2586,CONSTANT
36900,1959899,ASCENDING
36900,1964601,DESCENDING
36900,8179,ASHAPE
36900,8488,VSHAPE
37000,6898,UNIFORM
37000,2488,CONSTANT
37000,1969840,ASCENDING
37000,1964695,DESCENDING
37000,7932,ASHAPE
37000,8608,VSHAPE
37100,6417,UNIFORM
37100,2354,CONSTANT
37100,2006630,ASCENDING
37100,1986372,DESCENDING
37100,8004,ASHAPE
37100,8691,VSHAPE
37200,7268,UNIFORM
37200,2337,CONSTANT
37200,1998423,ASCENDING
37200,1989425,DESCENDING
37200,8031,ASHAPE
37200,8423,VSHAPE
37300,6456,UNIFORM
37300,2325,CONSTANT
37300,1998322,ASCENDING
37300,1997880,DESCENDING
37300,7988,ASHAPE
37300,8727,VSHAPE
37400,7282,UNIFORM
37400,2625,CONSTANT
37400,2013525,ASCENDING
37400,2012418,DESCENDING
37400,8239,ASHAPE
37400,8561,VSHAPE
37500,7158,UNIFORM
37500,2397,CONSTANT
37500,2022048,ASCENDING
37500,2019121,DESCENDING
37500,8094,ASHAPE
37500,8845,VSHAPE
37600,6570,UNIFORM
37600,2328,CONSTANT
37600,2027852,ASCENDING
37600,2027384,DESCENDING
37600,8086,ASHAPE
37600,12421,VSHAPE
37700,7012,UNIFORM
37700,2644,CONSTANT
37700,2046667,ASCENDING
37700,2043393,DESCENDING
37700,8085,ASHAPE
37700,8714,VSHAPE
37800,6808,UNIFORM
37800,2700,CONSTANT
37800,2051766,ASCENDING
37800,2052750,DESCENDING
37800,8371,ASHAPE
37800,8552,VSHAPE
37900,6997,UNIFORM
37900,2649,CONSTANT
37900,2063712,ASCENDING
37900,2062578,DESCENDING
37900,8346,ASHAPE
37900,8630,VSHAPE
38000,6614,UNIFORM
38000,2374,CONSTANT
38000,2081173,ASCENDING
38000,2075473,DESCENDING
38000,8234,ASHAPE
38000,8647,VSHAPE
38100,6754,UNIFORM
38100,2668,CONSTANT
38100,2092715,ASCENDING
38100,2085169,DESCENDING
38100,8522,ASHAPE
38100,8768,VSHAPE
38200,9839,UNIFORM
38200,2520,CONSTANT
38200,2098732,ASCENDING
38200,2094110,DESCENDING
38200,8316,ASHAPE
38200,8645,VSHAPE
38300,6714,UNIFORM
38300,2581,CONSTANT
38300,2107075,ASCENDING
38300,2104684,DESCENDING
38300,8329,ASHAPE
38300,8591,VSHAPE
38400,6901,UNIFORM
38400,2635,CONSTANT
38400,2122065,ASCENDING
38400,2123012,DESCENDING
38400,8339,ASHAPE
38400,8742,VSHAPE
38500,7892,UNIFORM
38500,2478,CONSTANT
38500,2138465,ASCENDING
38500,2137582,DESCENDING
38500,8456,ASHAPE
38500,9188,VSHAPE
38600,7117,UNIFORM
38600,2544,CONSTANT
38600,2181789,ASCENDING
38600,2178699,DESCENDING
38600,8374,ASHAPE
38600,9210,VSHAPE
38700,6742,UNIFORM
38700,2447,CONSTANT
38700,2204188,ASCENDING
38700,2197419,DESCENDING
38700,8489,ASHAPE
38700,8796,VSHAPE
38800,7031,UNIFORM
38800,2538,CONSTANT
38800,2250748,ASCENDING
38800,2197543,DESCENDING
38800,8609,ASHAPE
38800,8961,VSHAPE
38900,6636,UNIFORM
38900,2471,CONSTANT
38900,2210899,ASCENDING
38900,2237250,DESCENDING
38900,10002,ASHAPE
38900,10401,VSHAPE
39000,6757,UNIFORM
39000,2488,CONSTANT
39000,2264893,ASCENDING
39000,2191517,DESCENDING
39000,8417,ASHAPE
39000,9115,VSHAPE
39100,8009,UNIFORM
39100,3362,CONSTANT
39100,2207130,ASCENDING
39100,2197889,DESCENDING
39100,8448,ASHAPE
39100,8972,VSHAPE
39200,6886,UNIFORM
39200,2417,CONSTANT
39200,2213055,ASCENDING
39200,2222037,DESCENDING
39200,8542,ASHAPE
39200,8907,VSHAPE
39300,7039,UNIFORM
39300,2590,CONSTANT
39300,2234906,ASCENDING
39300,2215370,DESCENDING
39300,8586,ASHAPE
39300,8849,VSHAPE
39400,7568,UNIFORM
39400,2684,CONSTANT
39400,2234696,ASCENDING
39400,2227530,DESCENDING
39400,8552,ASHAPE
39400,8854,VSHAPE
39500,6889,UNIFORM
39500,2468,CONSTANT
39500,2244184,ASCENDING
39500,2253132,DESCENDING
39500,8544,ASHAPE
39500,8903,VSHAPE
39600,7498,UNIFORM
39600,2562,CONSTANT
39600,2259226,ASCENDING
39600,2251876,DESCENDING
39600,8732,ASHAPE
39600,9001,VSHAPE
39700,7738,UNIFORM
39700,2800,CONSTANT
39700,2264852,ASCENDING
39700,2265659,DESCENDING
39700,8564,ASHAPE
39700,9095,VSHAPE
39800,7707,UNIFORM
39800,2725,CONSTANT
39800,2277114,ASCENDING
39800,2275037,DESCENDING
39800,8730,ASHAPE
39800,9106,VSHAPE
39900,6968,UNIFORM
39900,2462,CONSTANT
39900,2289867,ASCENDING
39900,2287994,DESCENDING
39900,8715,ASHAPE
39900,9098,VSHAPE
40000,7616,UNIFORM
40000,2629,CONSTANT
40000,2300327,ASCENDING
40000,2295939,DESCENDING
40000,8614,ASHAPE
40000,9122,VSHAPE
40100,7049,UNIFORM
40100,2473,CONSTANT
40100,2311420,ASCENDING
40100,2307555,DESCENDING
40100,8709,ASHAPE
40100,9036,VSHAPE
40200,7332,UNIFORM
40200,2606,CONSTANT
40200,2321753,ASCENDING
40200,2323477,DESCENDING
40200,8631,ASHAPE
40200,9167,VSHAPE
40300,10699,UNIFORM
40300,2646,CONSTANT
40300,2335631,ASCENDING
40300,2340070,DESCENDING
40300,9047,ASHAPE
40300,9029,VSHAPE
40400,7835,UNIFORM
40400,2756,CONSTANT
40400,2350599,ASCENDING
40400,2347067,DESCENDING
40400,8866,ASHAPE
40400,9353,VSHAPE
40500,7180,UNIFORM
40500,2707,CONSTANT
40500,2361592,ASCENDING
40500,2353698,DESCENDING
40500,8725,ASHAPE
40500,9300,VSHAPE
40600,7674,UNIFORM
40600,2835,CONSTANT
40600,2370373,ASCENDING
40600,2367074,DESCENDING
40600,8752,ASHAPE
40600,9386,VSHAPE
40700,7275,UNIFORM
40700,2572,CONSTANT
40700,2382294,ASCENDING
40700,2379990,DESCENDING
40700,9188,ASHAPE
40700,9339,VSHAPE
40800,7310,UNIFORM
40800,2865,CONSTANT
40800,2395104,ASCENDING
40800,2392775,DESCENDING
40800,9085,ASHAPE
40800,9210,VSHAPE
40900,7772,UNIFORM
40900,2833,CONSTANT
40900,2403510,ASCENDING
40900,2407558,DESCENDING
40900,8948,ASHAPE
40900,9819,VSHAPE
41000,7590,UNIFORM
41000,3014,CONSTANT
41000,2414732,ASCENDING
41000,2423994,DESCENDING
41000,9195,ASHAPE
41000,9762,VSHAPE
41100,7951,UNIFORM
41100,2648,CONSTANT
41100,2443406,ASCENDING
41100,2449180,DESCENDING
41100,9144,ASHAPE
41100,9741,VSHAPE
41200,8663,UNIFORM
41200,3715,CONSTANT
41200,2445560,ASCENDING
41200,2448481,DESCENDING
41200,9092,ASHAPE
41200,9715,VSHAPE
41300,7714,UNIFORM
41300,2735,CONSTANT
41300,2465824,ASCENDING
41300,2451383,DESCENDING
41300,9092,ASHAPE
41300,9998,VSHAPE
41400,7865,UNIFORM
41400,2668,CONSTANT
41400,2466129,ASCENDING
41400,2460385,DESCENDING
41400,9276,ASHAPE
41400,9635,VSHAPE
41500,8015,UNIFORM
41500,2675,CONSTANT
41500,2477703,ASCENDING
41500,2472488,DESCENDING
41500,9311,ASHAPE
41500,9885,VSHAPE
41600,7511,UNIFORM
41600,2652,CONSTANT
41600,2489246,ASCENDING
41600,2480994,DESCENDING
41600,9259,ASHAPE
41600,10077,VSHAPE
41700,7700,UNIFORM
41700,2627,CONSTANT
41700,2501833,ASCENDING
41700,2496395,DESCENDING
41700,9395,ASHAPE
41700,9780,VSHAPE
41800,7648,UNIFORM
41800,2703,CONSTANT
41800,2519998,ASCENDING
41800,2509047,DESCENDING
41800,9441,ASHAPE
41800,9808,VSHAPE
41900,8103,UNIFORM
41900,2706,CONSTANT
41900,2523053,ASCENDING
41900,2517739,DESCENDING
41900,9681,ASHAPE
41900,9794,VSHAPE
42000,7314,UNIFORM
42000,3298,CONSTANT
42000,2537905,ASCENDING
42000,2534969,DESCENDING
42000,9500,ASHAPE
42000,9925,VSHAPE
42100,7397,UNIFORM
42100,2690,CONSTANT
42100,2549587,ASCENDING
42100,2545183,DESCENDING
42100,9269,ASHAPE
42100,9880,VSHAPE
42200,7866,UNIFORM
42200,4220,CONSTANT
42200,2578522,ASCENDING
42200,2563045,DESCENDING
42200,9494,ASHAPE
42200,13226,VSHAPE
42300,7451,UNIFORM
42300,2638,CONSTANT
42300,2567120,ASCENDING
42300,2573360,DESCENDING
42300,9522,ASHAPE
42300,9864,VSHAPE
42400,7720,UNIFORM
42400,2794,CONSTANT
42400,2585593,ASCENDING
42400,2578434,DESCENDING
42400,9947,ASHAPE
42400,10220,VSHAPE
42500,8605,UNIFORM
42500,2992,CONSTANT
42500,2623778,ASCENDING
42500,2594410,DESCENDING
42500,9583,ASHAPE
42500,9909,VSHAPE
42600,7788,UNIFORM
42600,2617,CONSTANT
42600,2603901,ASCENDING
42600,2611363,DESCENDING
42600,9707,ASHAPE
42600,9949,VSHAPE
42700,8677,UNIFORM
42700,4217,CONSTANT
42700,2627883,ASCENDING
42700,2614394,DESCENDING
42700,9861,ASHAPE
42700,10018,VSHAPE
42800,8437,UNIFORM
42800,3031,CONSTANT
42800,2637891,ASCENDING
42800,2699060,DESCENDING
42800,11162,ASHAPE
42800,10309,VSHAPE
42900,9977,UNIFORM
42900,4774,CONSTANT
42900,3233653,ASCENDING
42900,3313390,DESCENDING
42900,12099,ASHAPE
42900,21732,VSHAPE
43000,15767,UNIFORM
43000,4158,CONSTANT
