Elements,Time,Distribution
35200,983,DESCENDING
35200,1143,ASHAPE
35200,1116,VSHAPE
35300,1401,UNIFORM
35300,567,CONSTANT
35300,1206,ASCENDING
35300,1161,DESCENDING
35300,1180,ASHAPE
35300,1089,VSHAPE
35400,1358,UNIFORM
35400,569,CONSTANT
35400,1241,ASCENDING
35400,989,DESCENDING
35400,1143,ASHAPE
35400,1131,VSHAPE
35500,1441,UNIFORM
35500,814,CONSTANT
35500,1320,ASCENDING
35500,1025,DESCENDING
35500,1150,ASHAPE
35500,1090,VSHAPE
35600,1364,UNIFORM
35600,572,CONSTANT
35600,1220,ASCENDING
35600,1026,DESCENDING
35600,1149,ASHAPE
35600,1102,VSHAPE
35700,1408,UNIFORM
35700,575,CONSTANT
35700,1224,ASCENDING
35700,996,DESCENDING
35700,1180,ASHAPE
35700,1105,VSHAPE
35800,1374,UNIFORM
35800,576,CONSTANT
35800,1223,ASCENDING
35800,999,DESCENDING
35800,1159,ASHAPE
35800,1105,VSHAPE
35900,1404,UNIFORM
35900,578,CONSTANT
35900,1231,ASCENDING
35900,1002,DESCENDING
35900,1168,ASHAPE
35900,1108,VSHAPE
36000,1384,UNIFORM
36000,581,CONSTANT
36000,1265,ASCENDING
36000,1004,DESCENDING
36000,1210,ASHAPE
36000,1107,VSHAPE
36100,1427,UNIFORM
36100,581,CONSTANT
36100,1240,ASCENDING
36100,1041,DESCENDING
36100,1165,ASHAPE
36100,1108,VSHAPE
36200,1420,UNIFORM
36200,583,CONSTANT
36200,1240,ASCENDING
36200,1048,DESCENDING
36200,1230,ASHAPE
36200,1458,VSHAPE
36300,1403,UNIFORM
36300,586,CONSTANT
36300,1265,ASCENDING
36300,1013,DESCENDING
36300,1176,ASHAPE
36300,1157,VSHAPE
36400,1428,UNIFORM
36400,587,CONSTANT
36400,1242,ASCENDING
36400,1016,DESCENDING
36400,1342,ASHAPE
36400,1127,VSHAPE
36500,1425,UNIFORM
36500,587,CONSTANT
36500,1247,ASCENDING
36500,1018,DESCENDING
36500,1214,ASHAPE
36500,1153,VSHAPE
36600,1409,UNIFORM
36600,593,CONSTANT
36600,1289,ASCENDING
36600,1021,DESCENDING
36600,1183,ASHAPE
36600,1156,VSHAPE
36700,1444,UNIFORM
36700,590,CONSTANT
36700,1259,ASCENDING
36700,1148,DESCENDING
36700,1190,ASHAPE
36700,1146,VSHAPE
36800,1473,UNIFORM
36800,591,CONSTANT
36800,1260,ASCENDING
36800,1098,DESCENDING
36800,1191,ASHAPE
36800,1137,VSHAPE
36900,1644,UNIFORM
36900,679,CONSTANT
36900,1316,ASCENDING
36900,1031,DESCENDING
36900,1194,ASHAPE
36900,1169,VSHAPE
37000,1418,UNIFORM
37000,596,CONSTANT
37000,1264,ASCENDING
37000,1035,DESCENDING
37000,1251,ASHAPE
37000,1140,VSHAPE
37100,1511,UNIFORM
37100,599,CONSTANT
37100,1270,ASCENDING
37100,1035,DESCENDING
37100,1232,ASHAPE
37100,1146,VSHAPE
37200,1420,UNIFORM
37200,598,CONSTANT
37200,1316,ASCENDING
37200,1038,DESCENDING
37200,1272,ASHAPE
37200,1182,VSHAPE
37300,1463,UNIFORM
37300,600,CONSTANT
37300,1279,ASCENDING
37300,1088,DESCENDING
37300,1239,ASHAPE
37300,1210,VSHAPE
37400,1430,UNIFORM
37400,636,CONSTANT
37400,1282,ASCENDING
37400,1044,DESCENDING
37400,1371,ASHAPE
37400,1149,VSHAPE
37500,1501,UNIFORM
37500,605,CONSTANT
37500,1287,ASCENDING
37500,1081,DESCENDING
37500,1214,ASHAPE
37500,1157,VSHAPE
37600,1433,UNIFORM
37600,638,CONSTANT
37600,1333,ASCENDING
37600,1051,DESCENDING
37600,1213,ASHAPE
37600,1193,VSHAPE
37700,1441,UNIFORM
37700,655,CONSTANT
37700,1291,ASCENDING
37700,1052,DESCENDING
37700,1285,ASHAPE
37700,1163,VSHAPE
37800,1449,UNIFORM
37800,644,CONSTANT
37800,1294,ASCENDING
37800,1055,DESCENDING
37800,1336,ASHAPE
37800,1163,VSHAPE
37900,1480,UNIFORM
37900,612,CONSTANT
37900,1300,ASCENDING
37900,1160,DESCENDING
37900,1579,ASHAPE
37900,1206,VSHAPE
38000,1454,UNIFORM
38000,610,CONSTANT
38000,1344,ASCENDING
38000,1087,DESCENDING
38000,1284,ASHAPE
38000,1263,VSHAPE
38100,1494,UNIFORM
38100,615,CONSTANT
38100,1305,ASCENDING
38100,1102,DESCENDING
38100,1411,ASHAPE
38100,1172,VSHAPE
38200,1471,UNIFORM
38200,614,CONSTANT
38200,1540,ASCENDING
38200,1179,DESCENDING
38200,1284,ASHAPE
38200,1177,VSHAPE
38300,1761,UNIFORM
38300,616,CONSTANT
38300,1344,ASCENDING
38300,1068,DESCENDING
38300,1238,ASHAPE
38300,1226,VSHAPE
38400,1522,UNIFORM
38400,619,CONSTANT
38400,1316,ASCENDING
38400,1108,DESCENDING
38400,1247,ASHAPE
38400,1182,VSHAPE
38500,1543,UNIFORM
38500,646,CONSTANT
38500,1345,ASCENDING
38500,1590,DESCENDING
38500,2022,ASHAPE
38500,1501,VSHAPE
38600,1480,UNIFORM
38600,660,CONSTANT
38600,1328,ASCENDING
38600,1090,DESCENDING
38600,1316,ASHAPE
38600,1251,VSHAPE
38700,1844,UNIFORM
38700,631,CONSTANT
38700,1359,ASCENDING
38700,1090,DESCENDING
38700,1278,ASHAPE
38700,1204,VSHAPE
38800,1538,UNIFORM
38800,651,CONSTANT
38800,1387,ASCENDING
38800,1107,DESCENDING
38800,1333,ASHAPE
38800,1564,VSHAPE
38900,1957,UNIFORM
38900,734,CONSTANT
38900,1546,ASCENDING
38900,1314,DESCENDING
38900,1437,ASHAPE
38900,1400,VSHAPE
39000,1535,UNIFORM
39000,628,CONSTANT
39000,1330,ASCENDING
39000,1155,DESCENDING
39000,1258,ASHAPE
39000,1225,VSHAPE
39100,1535,UNIFORM
39100,629,CONSTANT
39100,1336,ASCENDING
39100,1133,DESCENDING
39100,1293,ASHAPE
39100,1264,VSHAPE
39200,1505,UNIFORM
39200,633,CONSTANT
39200,1636,ASCENDING
39200,1109,DESCENDING
39200,1308,ASHAPE
39200,1204,VSHAPE
39300,1542,UNIFORM
39300,632,CONSTANT
39300,1343,ASCENDING
39300,1134,DESCENDING
39300,1270,ASHAPE
39300,1636,VSHAPE
39400,1900,UNIFORM
39400,679,CONSTANT
39400,1408,ASCENDING
39400,1101,DESCENDING
39400,1275,ASHAPE
39400,1295,VSHAPE
39500,1546,UNIFORM
39500,636,CONSTANT
39500,1355,ASCENDING
39500,3129,DESCENDING
39500,2404,ASHAPE
39500,1269,VSHAPE
39600,1674,UNIFORM
39600,636,CONSTANT
39600,1400,ASCENDING
39600,1131,DESCENDING
39600,1282,ASHAPE
39600,1243,VSHAPE
39700,1529,UNIFORM
39700,642,CONSTANT
39700,1397,ASCENDING
39700,1109,DESCENDING
39700,1287,ASHAPE
39700,1339,VSHAPE
39800,1574,UNIFORM
39800,641,CONSTANT
39800,1357,ASCENDING
39800,1143,DESCENDING
39800,1290,ASHAPE
39800,1267,VSHAPE
39900,1558,UNIFORM
39900,643,CONSTANT
39900,1400,ASCENDING
39900,1115,DESCENDING
39900,1660,ASHAPE
39900,1310,VSHAPE
40000,1534,UNIFORM
40000,645,CONSTANT
40000,1414,ASCENDING
40000,1117,DESCENDING
40000,1291,ASHAPE
40000,1261,VSHAPE
40100,1692,UNIFORM
40100,647,CONSTANT
40100,1375,ASCENDING
40100,1122,DESCENDING
40100,1330,ASHAPE
40100,1236,VSHAPE
40200,1546,UNIFORM
40200,684,CONSTANT
40200,1376,ASCENDING
40200,1147,DESCENDING
40200,1333,ASHAPE
40200,1240,VSHAPE
40300,1632,UNIFORM
40300,648,CONSTANT
40300,1409,ASCENDING
40300,1123,DESCENDING
40300,1303,ASHAPE
40300,1282,VSHAPE
40400,1586,UNIFORM
40400,650,CONSTANT
40400,1381,ASCENDING
40400,1171,DESCENDING
40400,1485,ASHAPE
40400,1245,VSHAPE
40500,1574,UNIFORM
40500,651,CONSTANT
40500,1425,ASCENDING
40500,1130,DESCENDING
40500,1343,ASHAPE
40500,1249,VSHAPE
40600,1573,UNIFORM
40600,653,CONSTANT
40600,1416,ASCENDING
40600,1132,DESCENDING
40600,1313,ASHAPE
40600,1291,VSHAPE
40700,1557,UNIFORM
40700,763,CONSTANT
40700,1404,ASCENDING
40700,1135,DESCENDING
40700,1328,ASHAPE
40700,1249,VSHAPE
40800,1581,UNIFORM
40800,948,CONSTANT
40800,1490,ASCENDING
40800,1138,DESCENDING
40800,1319,ASHAPE
40800,1257,VSHAPE
40900,1606,UNIFORM
40900,658,CONSTANT
40900,1400,ASCENDING
40900,1179,DESCENDING
40900,1350,ASHAPE
40900,1446,VSHAPE
41000,1576,UNIFORM
41000,660,CONSTANT
41000,1432,ASCENDING
41000,1231,DESCENDING
41000,1642,ASHAPE
41000,1326,VSHAPE
41100,1616,UNIFORM
41100,661,CONSTANT
41100,1405,ASCENDING
41100,1185,DESCENDING
41100,1332,ASHAPE
41100,1265,VSHAPE
41200,1586,UNIFORM
41200,1112,CONSTANT
41200,1726,ASCENDING
41200,1152,DESCENDING
41200,1368,ASHAPE
41200,1649,VSHAPE
41300,1626,UNIFORM
41300,664,CONSTANT
41300,1412,ASCENDING
41300,1197,DESCENDING
41300,1391,ASHAPE
41300,1316,VSHAPE
41400,1592,UNIFORM
41400,665,CONSTANT
41400,1456,ASCENDING
41400,1155,DESCENDING
41400,1341,ASHAPE
41400,1316,VSHAPE
41500,1596,UNIFORM
41500,710,CONSTANT
41500,1419,ASCENDING
41500,1157,DESCENDING
41500,1380,ASHAPE
41500,1277,VSHAPE
41600,1625,UNIFORM
41600,669,CONSTANT
41600,1422,ASCENDING
41600,1200,DESCENDING
41600,1347,ASHAPE
41600,1280,VSHAPE
41700,1714,UNIFORM
41700,672,CONSTANT
41700,1435,ASCENDING
41700,1207,DESCENDING
41700,1346,ASHAPE
41700,1320,VSHAPE
41800,1626,UNIFORM
41800,773,CONSTANT
41800,1474,ASCENDING
41800,1165,DESCENDING
41800,1381,ASHAPE
41800,1283,VSHAPE
41900,1607,UNIFORM
41900,675,CONSTANT
41900,1475,ASCENDING
41900,1171,DESCENDING
41900,1391,ASHAPE
41900,1292,VSHAPE
42000,1648,UNIFORM
42000,677,CONSTANT
42000,1437,ASCENDING
42000,1538,DESCENDING
42000,1400,ASHAPE
42000,1343,VSHAPE
42100,1647,UNIFORM
42100,678,CONSTANT
42100,1488,ASCENDING
42100,1176,DESCENDING
42100,1361,ASHAPE
42100,1304,VSHAPE
42200,1615,UNIFORM
42200,679,CONSTANT
42200,1508,ASCENDING
42200,1374,DESCENDING
42200,1439,ASHAPE
42200,1301,VSHAPE
42300,1623,UNIFORM
42300,706,CONSTANT
42300,1486,ASCENDING
42300,1180,DESCENDING
42300,1365,ASHAPE
42300,1331,VSHAPE
42400,1625,UNIFORM
42400,717,CONSTANT
42400,1447,ASCENDING
42400,1182,DESCENDING
42400,1378,ASHAPE
42400,1304,VSHAPE
42500,1629,UNIFORM
42500,683,CONSTANT
42500,1550,ASCENDING
42500,1188,DESCENDING
42500,1413,ASHAPE
42500,1307,VSHAPE
42600,1668,UNIFORM
42600,685,CONSTANT
42600,1496,ASCENDING
42600,1189,DESCENDING
42600,1740,ASHAPE
42600,1447,VSHAPE
42700,1763,UNIFORM
42700,786,CONSTANT
42700,1491,ASCENDING
42700,1193,DESCENDING
42700,1398,ASHAPE
42700,1352,VSHAPE
42800,1969,UNIFORM
42800,1191,CONSTANT
42800,1605,ASCENDING
42800,1295,DESCENDING
42800,1482,ASHAPE
42800,1315,VSHAPE
42900,4552,UNIFORM
42900,925,CONSTANT
42900,1896,ASCENDING
42900,1573,DESCENDING
42900,2622,ASHAPE
42900,2797,VSHAPE
